title,description,link,text,category,predicted_category
Draper cruises to Davis Cup win on return from injury,Jack Draper cruises to an emphatic victory on his long-awaited return from injury to give Great Britain the lead over Norway in Davis Cup qualifying.,https://www.bbc.com/sport/tennis/videos/clyn7pd5jg7o?at_medium=RSS&at_campaign=rss,draper cruise davis cup win return injury jack draper cruise emphatic victory long await return injury great britain lead norway davis cup qualifying,sport,sport
'I'm always the chaser?' - Djokovic unimpressed by reporter's question,"24-time Grand Slam winner Novak Djokovic says he felt ""disrespectful"" after being asked how he felt ""chasing"" Jannik Sinner and Carlos Alcaraz, after previously ""chasing"" Roger Federer and Rafael Nadal during the early parts of his career. ",https://www.bbc.com/sport/tennis/videos/cq6vp3ep9rmo?at_medium=RSS&at_campaign=rss,chaser djokovic unimpresse reporter question time grand slam winner novak djokovic say feel disrespectful ask felt chase jannik sinner carlos alcaraz previously chase roger federer rafael nadal early part career,sport,sport
Five sets for women? More entertainment? - where does 'Glastonbury of tennis' go next?,"Once dubbed the 'Happy Slam' by Roger Federer, the innovative Australian Open has gone from strength to strength - but there have been signs of discontent.",https://www.bbc.com/sport/tennis/articles/cje1p28pv43o?at_medium=RSS&at_campaign=rss,set woman entertainment glastonbury tennis dub happy slam roger federer innovative australian open strength strength sign discontent,sport,sport
"Happy tennis, serious name - the making of Carlos Alcaraz","Before Carlos Alcaraz became the youngest man to complete the career Grand Slam, he was simply Carlitos from Murcia. This is his story.",https://www.bbc.com/sport/tennis/articles/c4gvy382jg9o?at_medium=RSS&at_campaign=rss,happy tennis making carlos alcaraz carlos alcaraz young man complete career grand slam simply carlito murcia story,sport,sport
'She basically capitulated' - is Sabalenka underachieving at Slams?,After losing another Grand Slam final - this time to Elena Rybakina at the Australian Open - BBC Sport asks if Aryna Sabalenka is underachieving at the majors.,https://www.bbc.com/sport/tennis/articles/c0q4v54ynzjo?at_medium=RSS&at_campaign=rss,basically capitulate sabalenka underachieving slam lose grand slam final time elena rybakina australian open bbc sport ask aryna sabalenka underachieving major,sport,sport
Surviving bombs and hunger to become a professional tennis player,"Tennis is seen as a rich sport. But many stars, including Novak Djokovic and Elina Svitolina, have forged successful careers from humble beginnings.",https://www.bbc.com/sport/tennis/articles/cvgrrpp93y3o?at_medium=RSS&at_campaign=rss,survive bomb hunger professional tennis player tennis see rich sport star include novak djokovic elina svitolina forge successful career humble beginning,sport,sport
Is Sinner-Alcaraz in danger of making majors boring?,"Though the Carlos Alcaraz and Jannik Sinner rivalry is thrilling, tennis correspondent Russell Fuller ponders whether it could make Grand Slams boring.",https://www.bbc.com/sport/tennis/articles/c17x0zw2x1go?at_medium=RSS&at_campaign=rss,sinner alcaraz danger make major boring carlos alcaraz jannik sinner rivalry thrill tennis correspondent russell fuller ponder grand slam bore,sport,sport
Why Norrie exit underlines how Britain is punching below weight,Britain is one of the richest tennis nations in the world but once again its singles players have not reached the second week at a Grand Slam.,https://www.bbc.com/sport/tennis/articles/c0kee020dk6o?at_medium=RSS&at_campaign=rss,norrie exit underline britain punch weight britain rich tennis nation world single player reach second week grand slam,sport,sport
Players at 'high risk' as tennis chases sun,"With high temperatures and very high UV levels at the Australian Open, BBC Sport looks at the effects of playing for hours outdoors.",https://www.bbc.com/sport/tennis/articles/c14rvyj80g7o?at_medium=RSS&at_campaign=rss,player high risk tennis chase sun high temperature high level australian open bbc sport look effect play hour outdoors,sport,sport
'Are we animals in the zoo?' - Top tennis players call for more privacy,"Jessica Pegula, Iga Swiatek and Novak Djokovic have all supported Coco Gauff's concerns over the use of cameras away from the court at the Australian Open, insisting more privacy is needed for all players competing. ",https://www.bbc.com/sport/tennis/videos/cvg1zypy8p9o?at_medium=RSS&at_campaign=rss,animal zoo tennis player privacy jessica pegula iga swiatek novak djokovic support coco gauff concern use camera away court australian open insist privacy need player compete,sport,sport
'I don't want to give myself too much of a hard time',"British number one Emma Raducanu says she is leaving the Australian Open with her ""head held high"" after losing 7-6 (7-3) 6-2 to Austria's Anastasia Potapova in the second round.",https://www.bbc.com/sport/tennis/videos/c3dm0yyjvv9o?at_medium=RSS&at_campaign=rss,don want hard time british number emma raducanu say leave australian open head hold high lose austria anastasia potapova second round,sport,sport
Watch: Amateur beats Sinner in One Point Slam title win,"Watch amateur tennis player beat men's world number two Jannik Sinner and women's world number 117 Joanna Garland to earn A$1m (£496,835) in Australian Open's new Million Dollar One Point Slam.",https://www.bbc.com/sport/tennis/videos/cx20vdn7rdzo?at_medium=RSS&at_campaign=rss,watch amateur beat sinner point slam title win watch amateur tennis player beat man world number jannik sinner woman world number joanna garland earn australian open new million dollar point slam,sport,sport
Kyrgios defeats Sabalenka in 'Battle of the Sexes',Watch the best moments between Aryna Sabalenka and Nick Kyrgios at the Battle of the Sexes in Dubai.,https://www.bbc.com/sport/tennis/videos/c62npyp99rko?at_medium=RSS&at_campaign=rss,kyrgios defeat sabalenka battle sex watch good moment aryna sabalenka nick kyrgio battle sex dubai,sport,sport
'Point of the match!' - Sabalenka hits 'amazing' winner against Kyrgios,Aryna Sabalenka hits an 'amazing' return against Nick Kyrgios at the Battle of the Sexes in Dubai.,https://www.bbc.com/sport/tennis/videos/c8dyvzlpm3ro?at_medium=RSS&at_campaign=rss,point match sabalenka hit amazing winner kyrgio aryna sabalenka hit amazing return nick kyrgio battle sex dubai,sport,sport
1973 Battle of the Sexes was about social change - King,"American tennis legend Billie Jean King says the upcoming 'Battle of the Sexes' match between Aryna Sabalenka and Nick Kyrgios is ""not the same"" as her 1973 victory over Bobby Riggs.",https://www.bbc.com/sport/tennis/videos/c8e9y1zr26no?at_medium=RSS&at_campaign=rss,battle sex social change king american tennis legend billie jean king say upcoming battle sex match aryna sabalenka nick kyrgios victory bobby riggs,sport,sport
Sabalenka confident 'Battle of the Sexes' won't damage women's sport,"BBC Sport speaks to Aryna Sabalenka and Nick Kyrgios about their controversial Battle of the Sexes-style match, set to take place in Dubai on 28 December.",https://www.bbc.com/sport/tennis/videos/cm28l1m133vo?at_medium=RSS&at_campaign=rss,sabalenka confident battle sex win damage woman sport bbc sport speak aryna sabalenka nick kyrgio controversial battle sex style match set place dubai december,sport,sport
Women's tennis going in right direction - King,"Billie Jean King, founder of the WTA, believes the organisation's billion-dollar deal with Mercedes shows the tour ""continues to lead the way"" in women's sport.",https://www.bbc.com/sport/tennis/videos/cvg170lrpvdo?at_medium=RSS&at_campaign=rss,woman tennis right direction king billie jean king founder wta believe organisation billion dollar deal mercede show tour continue lead way woman sport,sport,sport
Boulter loses to Pegula as GB out of BJK Cup,"Watch the best shots, as the United States' Jessica Pegula fights back from a set down to beat Katie Boulter and knock Great Britain out of the Billie Jean King Cup at the semi-final stage.",https://www.bbc.com/sport/tennis/videos/cly66lrp8veo?at_medium=RSS&at_campaign=rss,boulter lose pegula bjk cup watch good shot united states jessica pegula fight set beat katie boulter knock great britain billie jean king cup semi final stage,sport,sport
GB's Kartal runs Navarro close in BJK Cup semi-final,"A battling Sonay Kartal falls to the United States' Emma Navarro, as Great Britain go 1-0 down in the semi-finals of the Billie Jean King Cup.",https://www.bbc.com/sport/tennis/videos/c4g55v3drjro?at_medium=RSS&at_campaign=rss,kartal run navarro close bjk cup semi final battle sonay kartal fall united states emma navarro great britain semi final billie jean king cup,sport,sport
Boulter win puts GB into BJK Cup semi-finals,"Watch the best shots, as Katie Boulter's win over Moyuka Uchijima sees Great Britain secure a 2-0 win over Japan, setting up a Billie Jean King Cup semi-final with the United States.",https://www.bbc.com/sport/tennis/videos/crmev9rglepo?at_medium=RSS&at_campaign=rss,boulter win put bjk cup semi final watch good shot katie boulter win moyuka uchijima see great britain secure win japan set billie jean king cup semi final united states,sport,sport
GB's Kartal dominates Shibahara in BJK Cup match win,"Watch the best shots, as Sonay Kartal beats Ena Shibahara of Japan to give Great Britain a 1-0 lead in their Billie Jean King Cup quarter-final tie.",https://www.bbc.com/sport/tennis/videos/c3dr17kp49eo?at_medium=RSS&at_campaign=rss,kartal dominate shibahara bjk cup match win watch good shot sonay kartal beats ena shibahara japan great britain lead billie jean king cup quarter final tie,sport,sport
Who has won tennis' 'Battle of the Sexes'?,BBC Sport's Ask Me Anything team details the history of 'Battle of the Sexes' matches in tennis,https://www.bbc.com/sport/tennis/articles/c147zlnxejyo?at_medium=RSS&at_campaign=rss,win tennis battle sex bbc sport ask team detail history battle sex match tennis,sport,sport
What is US Open prize money?,BBC Sport's Ask Me Anything team looks at how much prize money is on offer at the US Open.,https://www.bbc.com/sport/tennis/articles/cgjyjjxzvydo?at_medium=RSS&at_campaign=rss,open prize money bbc sport ask team look prize money offer open,sport,sport
Why is there a pineapple on Wimbledon's men's trophy?,BBC Sport's Ask Me Anything team looks at why there is a pineapple on the top of the Wimbledon trophy for the winner of the men's singles.,https://www.bbc.com/sport/tennis/articles/ckg3v72er4zo?at_medium=RSS&at_campaign=rss,pineapple wimbledon man trophy bbc sport ask team look pineapple wimbledon trophy winner man single,sport,sport
Why were there no line judges at Wimbledon 2025?,Wimbledon are relying on electronic line calling to judge whether a ball is in or out.,https://www.bbc.com/sport/tennis/articles/cvg7zqyewyqo?at_medium=RSS&at_campaign=rss,line judge wimbledon wimbledon rely electronic line call judge ball,sport,sport
Australian North set to be first foreign England selector,"Marcus North, a former Australia international and Durham's director of cricket, is set to become the first foreigner in charge of selecting the England men's team.",https://www.bbc.com/sport/cricket/articles/c3w21l6deqwo?at_medium=RSS&at_campaign=rss,australian north set foreign england selector marcus north australia international durham director cricket set foreigner charge select england man team,sport,political
Lucknow Super Giants v Royal Challengers Bengaluru - IPL scorecard,Latest scorecard from the Indian Premier League match between Lucknow Super Giants and Royal Challengers Bengaluru in Lucknow.,https://www.bbc.co.uk/sport/cricket/scorecard/e-237314?at_medium=RSS&at_campaign=rss,lucknow super giants royal challenger bengaluru ipl scorecard late scorecard indian premier league match lucknow super giant royal challenger bengaluru lucknow,sport,sport
Thomas signs two-year Somerset extension,All-rounder Josh Thomas signs a new two-year deal with the club until the end of the 2028 season.,https://www.bbc.com/sport/cricket/articles/cgqp9glqw9ko?at_medium=RSS&at_campaign=rss,thomas sign year somerset extension rounder josh thomas sign new year deal club end season,sport,political
England face stern test as NZ pick Jamieson & O'Rourke,Kyle Jamieson and Will O'Rourke return after injuries to bolster a strong New Zealand pace attack for next month's Test series in England and one-off Test against Ireland.,https://www.bbc.com/sport/cricket/articles/cpqp2lxrq33o?at_medium=RSS&at_campaign=rss,england face stern test pick jamieson rourke kyle jamieson rourke return injury bolster strong new zealand pace attack month test series england test ireland,sport,sport
Wait to name England selector 'ridiculous' - Vaughan,"Former captain Michael Vaughan says it is ""ridiculous"" England are yet to appoint their new national selector.",https://www.bbc.com/sport/cricket/articles/ckgp1v749z2o?at_medium=RSS&at_campaign=rss,wait england selector ridiculous vaughan captain michael vaughan say ridiculous england appoint new national selector,sport,sport
Ex-Australia cricketer Warner accepts  decision to drink and drive was 'foolish',"David Warner will be ""accepting responsibility"" after he was charged last month, his lawyer says.",https://www.bbc.com/news/articles/cq8py350p9do?at_medium=RSS&at_campaign=rss,australia cricketer warner accept decision drink drive foolish david warner accept responsibility charge month lawyer say,sport,economic
"Bouchier stars as Hampshire, Durham and Essex win",England batter Maia Bouchier hits a career-best 143 as Hampshire bounce back from Saturday's One-Day Cup loss at Lancashire by beating Somerset.,https://www.bbc.com/sport/cricket/articles/cz02370mnp3o?at_medium=RSS&at_campaign=rss,bouchi star hampshire durham essex win england batter maia bouchier hit career well hampshire bounce saturday day cup loss lancashire beat somerset,sport,sport
Lintott to leave Warwickshire at end of season,White-ball wrist-spinner Jake Lintott will leave Warwickshire at the end of the season.,https://www.bbc.com/sport/cricket/articles/cjdp39j713ro?at_medium=RSS&at_campaign=rss,lintott leave warwickshire end season white ball wrist spinner jake lintott leave warwickshire end season,sport,sport
"Strategic Timeout: Wood on England, IPL and handling pressure",England fast bowler Mark Wood joins the team to discuss the biggest stories in the IPL.,https://www.bbc.co.uk/iplayer/episode/m002wlgz?at_medium=RSS&at_campaign=rss,strategic timeout wood england ipl handle pressure england fast bowler mark wood join team discuss big story ipl,sport,sport
Durham bring in Olivier to replace injured Roach,Durham sign South Africa fast bowler Duanne Olivier for the remainder of the County Championship as replacement for injured Kemar Roach.,https://www.bbc.com/sport/cricket/articles/c5y9xvlvjlzo?at_medium=RSS&at_campaign=rss,durham bring olivier replace injure roach durham sign south africa fast bowler duanne olivi remainder county championship replacement injured kemar roach,sport,political
IPL 2026 points table and top run-scorers & wicket-takers,"The IPL 2026 is in full swing, but who is leading the race for the orange and purple cap? BBC Sport looks at the top run-scorers and wicket-takers in the 19th edition. ",https://www.bbc.com/sport/cricket/articles/cvgey9n01m8o?at_medium=RSS&at_campaign=rss,ipl point table run scorer wicket taker ipl swing lead race orange purple cap bbc sport look run scorer wicket taker edition,sport,sport
Robinson in contact with England as he eyes Test recall,Bowler Ollie Robinson confirms he has been in contact with both England head coach Brendon McCullum and managing director Rob Key as he eyes a recall to the Test side.,https://www.bbc.com/sport/cricket/articles/cpqpld7wjdyo?at_medium=RSS&at_campaign=rss,robinson contact england eye test recall bowler ollie robinson confirm contact england head coach brendon mccullum managing director rob key eye recall test,sport,sport
Foxes sign Middlesex seamer Helm on two-week loan,Leicestershire bring in seamer Tom Helm on a two-week loan arrangement from Middlesex.,https://www.bbc.com/sport/cricket/articles/c242171rqmqo?at_medium=RSS&at_campaign=rss,foxes sign middlesex seamer helm week loan leicestershire bring seamer tom helm week loan arrangement middlesex,sport,economic
Bears sign 'high-impact' Pakistan spinner Tariq,Warwickshire Bears sign Pakistan off-spinner Usman Tariq on a deal to cover this season's T20 Blast campaign.,https://www.bbc.com/sport/cricket/articles/cpdpx2wqj5do?at_medium=RSS&at_campaign=rss,bear sign high impact pakistan spinner tariq warwickshire bear sign pakistan spinner usman tariq deal cover season blast campaign,sport,political
Teenager Rew extends Somerset deal until 2028,Teenage wicketkeeper-batter Thomas Rew signs a new contract with Somerset until the end of the 2028 season.,https://www.bbc.com/sport/cricket/articles/ckgp72e41zqo?at_medium=RSS&at_campaign=rss,teenager rew extend somerset deal teenage wicketkeeper batter thomas rew sign new contract somerset end season,sport,political
Glamorgan beat Hampshire for first win of season,"Glamorgan earn their first Championship Division One win for 21 years, beating Hampshire by an innings and 69 runs, despite Ben Brown's 96.",https://www.bbc.com/sport/cricket/articles/c7078y062r6o?at_medium=RSS&at_campaign=rss,glamorgan beat hampshire win season glamorgan earn championship division win year beat hampshire innings run despite ben brown,sport,sport
Elwiss steers Blaze to One-Day Cup win over Surrey,Georgia Elwiss hits an unbeaten 76 as The Blaze beat Surrey by five wickets to boost their lead at the top of the One-Day Cup table.,https://www.bbc.com/sport/cricket/articles/c62d3ejv998o?at_medium=RSS&at_campaign=rss,elwis steer blaze day cup win surrey georgia elwiss hit unbeaten blaze beat surrey wicket boost lead day cup table,sport,sport
Notts wrap up victory over Leicestershire,Spinner Liam Patterson-White takes 5-53 as county champions Nottinghamshire beat Leicestershire by 10 wickets at Grace Road.,https://www.bbc.com/sport/cricket/articles/c4g4zjd2v19o?at_medium=RSS&at_campaign=rss,notts wrap victory leicestershire spinner liam patterson white take county champion nottinghamshire beat leicestershire wicket grace road,sport,political
Milnes bowls Kent to emphatic win over Derbyshire,Matt Milnes bowls Kent to their first County Championship win in more than a year as they rout Derbyshire by 225 runs at Canterbury.,https://www.bbc.com/sport/cricket/articles/c3920ekev30o?at_medium=RSS&at_campaign=rss,milne bowl kent emphatic win derbyshire matt milnes bowl kent county championship win year rout derbyshire run canterbury,sport,sport
Middlesex graft to earn draw against Durham,A half-century by Max Holden prevents Durham's third consecutive County Championship Division Two victory as Middlesex battle for a draw at Lord's.,https://www.bbc.com/sport/cricket/articles/c7v9eg503yno?at_medium=RSS&at_campaign=rss,middlesex graft earn draw durham half century max holden prevent durham consecutive county championship division victory middlesex battle draw lord,sport,sport
All-rounder Hardie stars as Peshawar win PSL,Australia all-rounder Aaron Hardie stars with bat and ball as Peshawar Zalmi beat Hyderabad Kingsmen to win their second Pakistan Super League title.,https://www.bbc.com/sport/cricket/articles/cy523qwv9vpo?at_medium=RSS&at_campaign=rss,rounder hardie star peshawar win psl australia rounder aaron hardie star bat ball peshawar zalmi beat hyderabad kingsman win second pakistan super league title,sport,sport
Test Match Special Podcast,England's Mark Wood joins Faraaz Noor and Amber Sandhu to discuss the biggest IPL stories,https://www.bbc.co.uk/sounds/play/p0nhzrnb?at_medium=RSS&at_campaign=rss,test match special podcast england mark wood join faraaz noor amber sandhu discuss big ipl story,sport,sport
Podcast: Utilita Bowl at 25,Kevan James reflects on 25 years of Hampshire Cricket's Utilita Bowl.,https://www.bbc.co.uk/sounds/play/p0nhshjx?at_medium=RSS&at_campaign=rss,podcast utilita bowl kevan james reflect year hampshire cricket utilita bowl,sport,sport
Stumped podcast: What impact could England's Corteen-Coleman make at T20 World Cup?,Uncapped Corteen-Coleman has been named in England Women's T20 World Cup squad,https://www.bbc.co.uk/sounds/play/w3ct99f4?at_medium=RSS&at_campaign=rss,stump podcast impact england corteen coleman world cup uncap corteen coleman name england women world cup squad,sport,sport
"Tailenders podcast: Tymal Mills, Fast Bowling and Franchises",Fast bowler Tymal Mills is our special guest,https://www.bbc.co.uk/sounds/play/p0nhtdvz?at_medium=RSS&at_campaign=rss,tailender podcast tymal mill fast bowling franchise fast bowler tymal mill special guest,sport,economic
Why is there talk about a Pakistan spinner's action?,Who is Usman Tariq and what is the story behind the Pakistan spinner's much-debated bowling action?,https://www.bbc.com/sport/cricket/articles/cddn9zpj6jdo?at_medium=RSS&at_campaign=rss,talk pakistan spinner action usman tariq story pakistan spinner debate bowl action,sport,economic
Why are batters retiring out early in T20 cricket?,BBC Sport's Ask Me Anything team explains why there is a rising trend in T20 batters retiring out early in matches,https://www.bbc.com/sport/cricket/articles/c5y49ndnd82o?at_medium=RSS&at_campaign=rss,batter retire early cricket bbc sport ask team explain rise trend batter retire early match,sport,sport
What is Curran's ultra-slow 'moon ball' leaving batters in a spin?,BBC Sport's Ask Me Anything team explains what is a 'moon ball' and how England's Sam Curran mastered the delivery in the first ODI against Sri Lanka.,https://www.bbc.com/sport/cricket/articles/c0q44le0z5wo?at_medium=RSS&at_campaign=rss,curran ultra slow moon ball leave batter spin bbc sport ask team explain moon ball england sam curran master delivery odi sri lanka,sport,sport
Who owns the teams competing in The Hundred?,BBC Sport's Ask Me Anything team take a look at who owns each team in The Hundred.,https://www.bbc.com/sport/cricket/articles/cx29w420vp4o?at_medium=RSS&at_campaign=rss,own team compete bbc sport ask team look own team,sport,sport
What is the 'designated batters' rule introduced by Big Bash League?,BBC Sport's Ask Me Anything team explains the new 'designated batter and fielder' rule introduced by the Big Bash League for the 2026-27 season.,https://www.bbc.com/sport/cricket/articles/cy9y8d1wgrgo?at_medium=RSS&at_campaign=rss,designated batter rule introduce big bash league bbc sport ask team explain new designate batter fielder rule introduce big bash league season,sport,sport
When is the next Ashes series?,Our Ask Me Anything team explore when the next Ashes series will be and what venues have been selected.,https://www.bbc.com/sport/cricket/articles/cql4dv4yxg9o?at_medium=RSS&at_campaign=rss,ash series ask team explore ash series venue select,sport,sport
What are the ICC pitch ratings and how does the system work?,BBC Sport's Ask Me Anything team explains pitch ratings after the Melbourne Ashes pitch was rated 'unsatisfactory' by ICC.,https://www.bbc.com/sport/cricket/articles/cvg1gnd9zmyo?at_medium=RSS&at_campaign=rss,icc pitch rating system work bbc sport ask team explain pitch rating melbourne ash pitch rat unsatisfactory icc,sport,sport
Scotland make seven changes for visit of France,Holland Bogan and Rachel Phillips make their first Scotland starts as head coach Sione Fukofuka makes seven changes for Saturday's Six Nations meeting with France in Edinburgh.,https://www.bbc.com/sport/rugby-union/articles/cy42v17j1j1o?at_medium=RSS&at_campaign=rss,scotland seven change visit france holland bogan rachel phillips scotland start head coach sione fukofuka make seven change saturday nation meet france edinburgh,sport,sport
Gloucester benefit from keeping things simple,Freddie Thomas says Gloucester have simplified their gameplan which played more to the players' strengths.,https://www.bbc.com/sport/rugby-union/articles/c0j2g84l8pwo?at_medium=RSS&at_campaign=rss,gloucester benefit keep thing simple freddie thomas say gloucester simplify gameplan play player strength,sport,social
Smaller balls for women's rugby 'worst decision ever' - Harrison,"England fly-half Zoe Harrison says the introduction of smaller balls for this autumn's WXV Global Series is ""the worst decision someone has ever made"".",https://www.bbc.com/sport/rugby-union/articles/ckgpn3pdzr7o?at_medium=RSS&at_campaign=rss,small ball woman rugby bad decision harrison england fly half zoe harrison say introduction small ball autumn wxv global series bad decision,sport,sport
Bell back for Ulster's URC game against Stormers,Australian prop Angus Bell returns in one of five changes made by Richie Murphy for Ulster's United Rugby Championship game against the table-topping Stormers at Affidea Stadium on Friday (19:45 BST).,https://www.bbc.com/sport/rugby-union/articles/c072zxrnv3po?at_medium=RSS&at_campaign=rss,bell ulster urc game stormer australian prop angus bell return change richie murphy ulster united rugby championship game table topping stormer affidea stadium friday bst,sport,sport
Balogun signs new Bristol Bears contract,Back-row forward Christiana Balogun signs a new contract with Premiership Women's Rugby side Bristol.,https://www.bbc.com/sport/rugby-union/articles/cx21el94yl1o?at_medium=RSS&at_campaign=rss,balogun sign new bristol bear contract row forward christiana balogun sign new contract premiership woman rugby bristol,sport,social
Long-serving Yeandle extends Exeter contract,Exeter Chiefs club captain Jack Yeandle signs a one-year contract extension at Sandy Park.,https://www.bbc.com/sport/rugby-union/articles/c7758e10zxyo?at_medium=RSS&at_campaign=rss,long serve yeandle extend exeter contract exeter chiefs club captain jack yeandle sign year contract extension sandy park,sport,political
Rugby Union Weekly,"Sara, Kat Merchant and Philippa Tuttiett debate the size 4.5 ball and preview round four.",https://www.bbc.co.uk/sounds/play/p0njqzxz?at_medium=RSS&at_campaign=rss,rugby union weekly sara kat merchant philippa tuttiett debate size ball preview round,sport,sport
"'No ego, no noise, just consistent excellence' - humble Halfpenny retires",Wales full-back Leigh Halfpenny will leave a lasting legacy after announcing he will hang up his boots at the end of the season. ,https://www.bbc.com/sport/rugby-union/articles/cd9px291jyyo?at_medium=RSS&at_campaign=rss,ego noise consistent excellence humble halfpenny retire wale leigh halfpenny leave last legacy announce hang boot end season,sport,economic
Dalton feared for Ireland future after first Six Nations,Ireland centre Aoife Dalton admits she feared her international career would be cut short after a difficult Six Nations debut campaign in 2023.,https://www.bbc.com/sport/rugby-union/articles/c4g0dx5502yo?at_medium=RSS&at_campaign=rss,dalton fear ireland future nation ireland centre aoife dalton admit fear international career cut short difficult nation debut campaign,sport,political
The Ireland Rugby Social Podcast,Gavin and Lindsay are joined by Ireland international Brittany Hogan.,https://www.bbc.co.uk/sounds/play/p0njqf0m?at_medium=RSS&at_campaign=rss,ireland rugby social podcast gavin lindsay join ireland international brittany hogan,sport,political
'It's like Boca v River' - how Argentine Moro was sold East Midlands derby,Leicester's Argentine flanker Joaquin Moro says their East Midlands derby meeting with Northampton Saints has been compared to the Superclasico between River Plate and Boca Juniors.,https://www.bbc.com/sport/rugby-union/articles/cp8pvxn8v03o?at_medium=RSS&at_campaign=rss,like boca river argentine moro sell east midland derby leicester argentine flanker joaquin moro say east midland derby meeting northampton saint compare superclasico river plate boca junior,sport,sport
Hampson and team complete London Marathon feat ,"Former Under-21 England rugby star Matt Hampson and his team, including former jockey Sir AP McCoy, reflect on completing the 2026 London Marathon to raise awareness for their work in supporting young people seriously injured through sport.


",https://www.bbc.com/sport/athletics/videos/czjwjn8npw9o?at_medium=RSS&at_campaign=rss,hampson team complete london marathon feat england rugby star matt hampson team include jockey sir mccoy reflect complete london marathon raise awareness work support young people seriously injure sport,sport,sport
England run riot against Wales to maintain 100% record,"England run in 10 tries on their way to a dominant 62-24 win over Wales at Ashton Gate, to extend their lead at the top of the Women's Six Nations table to five points.",https://www.bbc.com/sport/rugby-union/videos/c2lw5wrz258o?at_medium=RSS&at_campaign=rss,england run riot wale maintain record england run try way dominant win wale ashton gate extend lead woman nation table point,sport,political
Italy earn first Six Nations win with victory over Scotland,Italy pick up their first win of this year's Women's Six Nations tournament with a 41-14 victory against Scotland.,https://www.bbc.com/sport/rugby-union/videos/cn0wlwwd4k9o?at_medium=RSS&at_campaign=rss,italy earn nation win victory scotland italy pick win year woman nation tournament victory scotland,sport,sport
France battle past Ireland to close gap to leaders England,France remain on track for a Grand Slam showdown with England after battling past Ireland 26-7 in Clermont in the Women's Six Nations.,https://www.bbc.com/sport/rugby-union/videos/c9370zz34v2o?at_medium=RSS&at_campaign=rss,france battle past ireland close gap leader england france remain track grand slam showdown england battle past ireland clermont woman nation,sport,political
'One to remember!' - debutant David scores to extend England lead,20 year-old winger Millie David marks her first-ever appearance for the Red Roses with a try to give England a 12-0 lead over Wales in the 2026 Women's Six Nations at Ashton Gate.,https://www.bbc.com/sport/rugby-union/videos/c8jk4k4rxm9o?at_medium=RSS&at_campaign=rss,remember debutant david score extend england lead year old winger millie david mark appearance red rose try england lead wale woman nation ashton gate,sport,economic
New investment could boost Exeter squad - Baxter,Exeter director of rugby Rob Baxter says fresh investment in the club could allow some new players to join this summer.,https://www.bbc.com/sport/rugby-union/articles/c74d3jpd0w4o?at_medium=RSS&at_campaign=rss,new investment boost exeter squad baxter exeter director rugby rob baxter say fresh investment club allow new player join summer,sport,sport
Wales great Halfpenny to retire from rugby,Wales full-back Leigh Halfpenny announces he will retire at the end of the season.,https://www.bbc.com/sport/rugby-union/articles/clyp2zyp70qo?at_medium=RSS&at_campaign=rss,wale great halfpenny retire rugby wale leigh halfpenny announce retire end season,sport,sport
RFU backs Borthwick but flags multiple Six Nations failings,The Rugby Football Union demands improvement from England head coach Steve Borthwick after their worst-ever Six Nations campaign.,https://www.bbc.com/sport/rugby-union/articles/c5y7ve0v8y2o?at_medium=RSS&at_campaign=rss,rfu back borthwick flag multiple nation failing rugby football union demand improvement england head coach steve borthwick bad nation campaign,sport,sport
French broadcaster hits back at Bath's TMO criticism,"French television broadcaster says the ""video referee is the master of what he wants to see"" in response to Bath boss Johann van Graan's TMO criticism. ",https://www.bbc.com/sport/rugby-union/articles/c1e2zjnv69vo?at_medium=RSS&at_campaign=rss,french broadcaster hit bath tmo criticism french television broadcaster say video referee master want response bath boss johann van graan tmo criticism,sport,sport
Scotland's Ritchie to join Glasgow Warriors,Jamie Ritchie will return to Scotland this summer after agreeing to join Glasgow Warriors from Perpignan.,https://www.bbc.com/sport/rugby-union/articles/cy028l4gj55o?at_medium=RSS&at_campaign=rss,scotland ritchie join glasgow warrior jamie ritchie return scotland summer agree join glasgow warrior perpignan,sport,sport
Sing returns as Red Roses rejig back three against Italy,"Emma Sing, Ellie Kildunne and Mia Venner comprise a new-look back-three combination for England's Women's Six Nations game against Italy on Saturday.",https://www.bbc.com/sport/rugby-union/articles/c8xwqdll1w8o?at_medium=RSS&at_campaign=rss,sing return red rose rejig italy emma sing ellie kildunne mia venner comprise new look combination england woman nation game italy saturday,sport,sport
Prem rugby 2026-27 season to begin on 25 September ,"The 2026-27 season of Prem rugby will start on Friday, 25 September with the final held on 19 June 2027. ",https://www.bbc.com/sport/rugby-union/articles/c775r68p8p0o?at_medium=RSS&at_campaign=rss,prem rugby season begin september season prem rugby start friday september final hold june,sport,sport
"Lomu, Wilkinson, Pollock? Rugby's search for a crossover star ","Henry Pollock has signed with Eddie Hearn's talent agency in the hope of boosting his profile, but why has rugby found it so hard to forge mainstream figureheads?",https://www.bbc.com/sport/rugby-union/articles/cm2p8nzm81jo?at_medium=RSS&at_campaign=rss,lomu wilkinson pollock rugby search crossover star henry pollock sign eddie hearn talent agency hope boost profile rugby find hard forge mainstream figurehead,sport,economic
